Entity,Event,OrdStartLoc,PatStartLoc,Dest,Time
Orderly7,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 06:45:06
Orderly8,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 06:46:22
Orderly8,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 06:47:32
Orderly5,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,01/01/2022 06:48:44
Orderly2,PatientTransit.start-wait-task,None,None,None,01/01/2022 06:51:00
Orderly1,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 06:52:14
Orderly1,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 06:52:40
Orderly7,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 06:53:18
Orderly1,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 06:53:35
Orderly7,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 06:55:04
Orderly5,PatientTransit.start-wait-task,None,None,None,01/01/2022 06:55:34
Orderly4,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,01/01/2022 06:55:53
Orderly7,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 06:59:37
Orderly6,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 07:00:53
Orderly4,PatientTransit.start-wait-task,None,None,None,01/01/2022 07:01:14
Orderly3,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 07:05:42
Orderly3,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 07:06:20
Orderly3,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 07:06:27
Orderly3,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 07:06:28
Orderly8,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,01/01/2022 07:07:32
Orderly8,PatientTransit.start-wait-task,None,None,None,01/01/2022 07:07:42
Orderly7,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 07:08:04
Orderly3,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 07:10:40
Orderly1,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 07:14:40
Orderly1,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 07:16:11
Orderly6,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,01/01/2022 07:20:53
Orderly6,PatientTransit.start-wait-task,None,None,None,01/01/2022 07:25:44
Orderly7,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,01/01/2022 07:28:04
Orderly3,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,01/01/2022 07:30:40
Orderly1,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,01/01/2022 07:36:11
Orderly9,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 07:36:52
Orderly3,PatientTransit.start-wait-task,None,None,None,01/01/2022 07:39:20
Orderly9,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 07:40:10
Orderly1,PatientTransit.start-wait-task,None,None,None,01/01/2022 07:41:42
Orderly7,PatientTransit.start-wait-task,None,None,None,01/01/2022 07:42:04
Orderly9,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 07:42:35
Orderly9,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 07:45:21
Orderly9,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 07:47:25
Orderly2,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 07:52:29
Orderly2,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 07:54:54
Orderly2,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 07:56:20
Orderly5,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 08:05:28
Orderly9,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,01/01/2022 08:07:25
Orderly5,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 08:07:41
Orderly9,PatientTransit.start-wait-task,None,None,None,01/01/2022 08:09:48
Orderly4,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 08:20:13
Orderly2,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 08:21:22
Orderly2,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 08:21:56
Orderly4,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 08:25:28
Orderly5,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 08:25:40
Orderly5,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 08:35:37
Orderly5,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 08:35:53
Orderly4,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 08:38:56
Orderly4,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 08:40:56
Orderly4,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 08:41:02
Orderly2,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,01/01/2022 08:41:56
Orderly8,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 08:44:19
Orderly5,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,01/01/2022 08:55:53
Orderly5,PatientTransit.start-wait-task,None,None,None,01/01/2022 08:57:13
Orderly6,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 08:59:32
Orderly4,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,01/01/2022 09:01:02
Orderly2,PatientTransit.start-wait-task,None,None,None,01/01/2022 09:04:06
Orderly4,PatientTransit.start-wait-task,None,None,None,01/01/2022 09:04:23
Orderly6,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:07:41
Orderly3,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:07:51
Orderly1,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:11:24
Orderly6,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:12:00
Orderly3,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:17:49
Orderly7,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 09:18:23
Orderly7,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 09:18:49
Orderly7,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 09:19:15
Orderly3,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:23:08
Orderly6,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:23:13
Orderly7,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 09:24:30
Orderly9,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:25:33
Orderly7,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 09:25:54
Orderly9,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:26:12
Orderly6,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:27:11
Orderly1,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:27:55
Orderly8,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 09:28:19
Orderly8,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 09:28:57
Orderly3,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:29:08
Orderly3,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:29:52
Orderly9,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:35:07
Orderly8,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 09:35:34
Orderly1,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:35:43
Orderly9,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:36:49
Orderly9,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:44:52
Orderly7,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,01/01/2022 09:45:54
Orderly1,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:45:58
Orderly5,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:46:36
Orderly6,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,01/01/2022 09:47:11
Orderly6,PatientTransit.start-wait-task,None,None,None,01/01/2022 09:47:56
Orderly7,PatientTransit.start-wait-task,None,None,None,01/01/2022 09:48:21
Orderly3,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,01/01/2022 09:49:52
Orderly2,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:50:45
Orderly4,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:52:10
Orderly4,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:52:55
Orderly4,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:53:59
Orderly1,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:55:15
Orderly5,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:55:43
Orderly8,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 09:56:50
Orderly5,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:57:29
Orderly9,PatientTransit.orderly-to-patient-start,Wards_Submodel,Wards_Submodel,ED_Submodel,01/01/2022 09:58:07
Orderly9,PatientTransit.pickup-start,Wards_Submodel,Wards_Submodel,ED_Submodel,01/01/2022 09:58:07
Orderly2,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 09:58:41
Orderly9,PatientTransit.travel-start,Wards_Submodel,Wards_Submodel,ED_Submodel,01/01/2022 10:02:28
Orderly3,PatientTransit.start-wait-task,None,None,None,01/01/2022 10:02:58
Orderly9,PatientTransit.dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,01/01/2022 10:06:10
Orderly4,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 10:08:12
Orderly4,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 10:08:18
Orderly6,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 10:12:41
Orderly6,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 10:13:01
Orderly9,PatientTransit.wait-dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,01/01/2022 10:13:44
Orderly7,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 10:14:12
Orderly5,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 10:14:44
Orderly1,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,01/01/2022 10:15:15
Orderly5,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 10:15:25
Orderly6,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 10:16:38
Orderly8,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,01/01/2022 10:16:50
Orderly3,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 10:18:03
Orderly3,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 10:19:26
Orderly6,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 10:20:01
Orderly1,PatientTransit.start-wait-task,None,None,None,01/01/2022 10:20:11
Orderly7,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 10:21:41
Orderly8,PatientTransit.start-wait-task,None,None,None,01/01/2022 10:21:47
Orderly3,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 10:24:09
Orderly7,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 10:24:50
Orderly2,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 10:26:23
Orderly4,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,01/01/2022 10:28:18
Orderly9,PatientTransit.orderly-to-patient-start,ED_Submodel,ED_Submodel,Wards_Submodel,01/01/2022 10:30:15
Orderly9,PatientTransit.pickup-start,ED_Submodel,ED_Submodel,Wards_Submodel,01/01/2022 10:30:39
Orderly9,PatientTransit.travel-start,ED_Submodel,ED_Submodel,Wards_Submodel,01/01/2022 10:31:00
Orderly6,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 10:31:14
Orderly9,PatientTransit.dropoff-start,ED_Submodel,ED_Submodel,Wards_Submodel,01/01/2022 10:33:44
Orderly5,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,01/01/2022 10:35:25
Orderly7,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 10:36:02
Orderly4,PatientTransit.start-wait-task,None,None,None,01/01/2022 10:37:10
Orderly3,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 10:37:17
Orderly1,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 10:38:38
Orderly7,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 10:38:38
Orderly9,PatientTransit.wait-dropoff-start,ED_Submodel,ED_Submodel,Wards_Submodel,01/01/2022 10:41:22
Orderly2,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 10:42:33
Orderly2,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 10:42:43
Orderly8,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 10:44:35
Orderly3,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 10:45:32
Orderly8,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 10:49:21
Orderly5,PatientTransit.start-wait-task,None,None,None,01/01/2022 10:49:57
Orderly6,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,01/01/2022 10:51:14
Orderly8,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 10:51:23
Orderly1,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 10:56:53
Orderly7,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,01/01/2022 10:58:38
Orderly9,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,01/01/2022 11:01:22
Orderly7,PatientTransit.start-wait-task,None,None,None,01/01/2022 11:02:12
Orderly2,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,01/01/2022 11:02:43
Orderly6,PatientTransit.start-wait-task,None,None,None,01/01/2022 11:03:49
Orderly3,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,01/01/2022 11:05:32
Orderly8,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 11:06:39
Orderly1,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 11:06:46
Orderly2,PatientTransit.start-wait-task,None,None,None,01/01/2022 11:07:33
Orderly8,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 11:08:17
Orderly4,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 11:10:06
Orderly5,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 11:12:24
Orderly4,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 11:13:06
Orderly1,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 11:15:44
Orderly7,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 11:17:53
Orderly3,PatientTransit.start-wait-task,None,None,None,01/01/2022 11:18:03
Orderly6,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 11:20:26
Orderly6,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 11:22:47
Orderly6,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 11:22:53
Orderly1,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 11:23:37
Orderly4,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 11:25:27
Orderly8,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,01/01/2022 11:28:17
Orderly2,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 11:28:24
Orderly8,PatientTransit.start-wait-task,None,None,None,01/01/2022 11:28:29
Orderly7,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 11:28:34
Orderly5,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 11:29:47
Orderly3,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 11:30:26
Orderly3,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 11:31:44
Orderly3,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 11:31:56
Orderly5,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 11:34:58
Orderly7,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 11:35:01
Orderly1,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,01/01/2022 11:35:12
Orderly6,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 11:36:56
Orderly4,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 11:37:21
Orderly1,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,01/01/2022 11:37:26
Orderly6,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 11:38:26
Orderly4,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 11:40:08
Orderly2,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 11:40:40
Orderly5,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 11:40:55
Orderly3,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 11:41:02
Orderly5,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 11:41:27
Orderly1,PatientTransit.travel-start,Wards_Submodel,ED_Submodel,Wards_Submodel,01/01/2022 11:41:41
Orderly9,PatientTransit.start-wait-task,None,None,None,01/01/2022 11:44:05
Orderly2,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 11:44:09
Orderly3,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 11:45:14
Orderly8,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 11:46:07
Orderly6,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,01/01/2022 11:56:47
Orderly4,PatientTransit.orderly-to-patient-start,ED_Submodel,ED_Submodel,Wards_Submodel,01/01/2022 11:57:57
Orderly4,PatientTransit.pickup-start,ED_Submodel,ED_Submodel,Wards_Submodel,01/01/2022 11:58:17
Orderly8,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 11:59:29
Orderly4,PatientTransit.travel-start,ED_Submodel,ED_Submodel,Wards_Submodel,01/01/2022 11:59:35
Orderly1,PatientTransit.dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,01/01/2022 11:59:46
Orderly5,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,01/01/2022 12:01:27
Orderly5,PatientTransit.start-wait-task,None,None,None,01/01/2022 12:03:17
Orderly9,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 12:03:46
Orderly1,PatientTransit.wait-dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,01/01/2022 12:05:11
Orderly3,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,01/01/2022 12:05:14
Orderly5,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 12:05:52
Orderly6,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,01/01/2022 12:07:37
Orderly1,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,01/01/2022 12:10:55
Orderly2,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 12:10:56
Orderly5,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 12:10:58
Orderly8,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,01/01/2022 12:11:01
Orderly2,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,01/01/2022 12:12:00
Orderly2,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 12:12:00
Orderly5,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,01/01/2022 12:12:20
